productId,h,w,l,weightKg,source,itemRef,error
"cmnckfeke0235vs60ps39tn4u","15","15","15","0.6","cat:MLB194431->SMALL","MLB4810982266",""
"cmnclaqkc04klvs1cztda0wn7","30","50","80","12","kw:XLARGE","MLB4783822878",""
"cmncla47w000yvs1c3k6kz8ug","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","MLB3757990403",""
"cmncla47w000zvs1c95nusxa5","15","15","15","0.6","fallback:SMALL","MLB3758022179",""
"cmnckc9vs013fvs9kfn2psysy","25","25","25","2","cat:MLB22645->MEDIUM","MLB3751883853",""
"cmnckcb1i013jvs9k98urpmyk","25","25","25","2","cat:MLB63512->MEDIUM","MLB3756573853",""
"cmnclaqkc04kqvs1capwduf7j","25","25","25","2","cat:MLB63512->MEDIUM","MLB4834639504",""
"cmncla47w0019vs1cdoqg4mkj","15","15","15","0.6","cat:MLB194805->SMALL","MLB3768660801",""
"cmncla47w0016vs1cexyia066","15","15","15","0.6","kw:SMALL","MLB3765667747",""
"cmncla47w0017vs1cmraz23j6","15","15","15","0.6","fallback:SMALL","MLB3766835471",""
"cmnckfeke0236vs60cwqfivlv","15","15","15","0.6","cat:MLB194431->SMALL","MLB4819015620",""
"cmncla47w0012vs1c42c4m2vs","25","25","25","2","cat:MLB47110->MEDIUM","MLB3759619315",""
"cmnclaqkc04kovs1cj7urjuef","30","40","50","5","cat:MLB7863->LARGE","MLB4808510338",""
"cmnclaeew01xyvs1cty1jf6yx","15","15","15","0.6","kw:SMALL","MLB4858724224",""
"cmnclaohi03v6vs1cuoijzgk4","15","15","15","0.6","cat:MLB191714->SMALL","MLB3746829759",""
"cmnclaqkc04ksvs1cd7oiebv1","15","15","15","0.6","cat:MLB191714->SMALL","MLB4855870440",""
"cmnclaqkc04krvs1cmabhnx6p","15","15","15","0.6","cat:MLB191714->SMALL","MLB4846340664",""
"cmnckcc76013nvs9khhfut6c4","30","50","80","12","cat:MLB101763->XLARGE","MLB3765754547",""
"cmnclaeew01xsvs1cf01bevkh","25","25","25","2","cat:MLB191715->MEDIUM","MLB4795629012",""
"cmnckfeke0238vs60ochtbu94","15","15","15","0.6","cat:MLB428983->SMALL","MLB4862780832",""
"cmnckcddd013rvs9ki9e7sx1i","25","25","25","2","cat:MLB22645->MEDIUM","MLB3767231705",""
"cmnckcbmb013lvs9ktq8wgol0","15","15","15","0.6","cat:MLB194431->SMALL","MLB3764144607",""
"cmnclaohi03v8vs1cdbspnywe","15","15","15","0.6","cat:MLB63846->SMALL","MLB3759987457",""
"cmnckc5t70131vs9kruj04a2r","30","50","80","12","cat:MLB101763->XLARGE","MLB3727252257",""
"cmnckfeke0239vs600dfjw01p","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4884165732",""
"cmnclaeew01xxvs1cu0qmi01e","15","15","15","0.6","fallback:SMALL","MLB4854664390",""
"cmnckfeke0237vs60jb5hb247","15","15","15","0.6","cat:MLB428983->SMALL","MLB4849892344",""
"cmnckccsd013pvs9k62cy40ln","25","25","25","2","cat:MLB22645->MEDIUM","MLB3767228003",""
"cmnclaqkc04ktvs1ct3b1plc4","15","15","15","0.6","cat:MLB191714->SMALL","MLB4862555800",""
"cmnclaeew01xzvs1czavtp9uw","15","40","40","2","cat:MLB63736->MEDIUM_FLAT","MLB4870743968",""
"cmncla47w0015vs1c74t47rzp","25","25","25","2","kw:MEDIUM","MLB3760171515",""
"cmncla47w001bvs1cyq7x3746","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB3772561575",""
"cmncla47w001dvs1c1ue2osvw","15","15","15","0.6","cat:MLB191714->SMALL","MLB3774151493",""
"cmnclaohi03v9vs1clyiz0gus","15","15","15","0.6","cat:MLB191714->SMALL","MLB3768430329",""
"cmnclaqkc04kuvs1crwjfg8vv","15","15","15","0.6","cat:MLB194429->SMALL","MLB4869869592",""
"cmnclaeew01xrvs1cekrd3n58","25","25","25","2","cat:MLB191715->MEDIUM","MLB4795413966",""
"cmnckc6e40133vs9kwpk6t9oh","15","15","15","0.6","cat:MLB194431->SMALL","MLB3727358681",""
"cmncla47w001avs1cpg949gqr","15","40","40","2","cat:MLB63736->MEDIUM_FLAT","MLB3771435015",""
"cmnclaeew01y1vs1cjl01on6l","15","15","15","0.6","fallback:SMALL","MLB4879392338",""
"cmncla47w0018vs1cl7n8z0qy","30","50","80","12","kw:XLARGE","MLB3768395405",""
"cmnclaqkc04kjvs1cb0wlchz2","25","25","25","2","cat:MLB190976->MEDIUM","MLB4783741014",""
"cmncla47w000rvs1c0upe60s4","30","80","100","18","cat:MLB101765->XXLARGE","MLB3721809787",""
"cmnclaeew01y0vs1cx55r7qv8","15","40","40","2","cat:MLB194789->MEDIUM_FLAT","MLB4879002102",""
"cmnclaqkc04kvvs1c4qi9i9qj","30","50","80","12","kw:XLARGE","MLB4870518954",""
"cmnckc8py013bvs9kj1zm1bd4","30","50","80","12","cat:MLB101763->XLARGE","MLB3748712875",""
"cmnclaohi03v2vs1c1nle3xc4","25","25","25","2","cat:MLB190976->MEDIUM","MLB3738997207",""
"cmnclaqkc04kxvs1ccmbo04jv","15","15","15","0.6","cat:MLB63846->SMALL","MLB4883104536",""
"cmnckfeke023cvs60bum6p33t","15","15","15","0.6","cat:MLB428983->SMALL","MLB4903693310",""
"cmnclaqkc04l2vs1cshrql5hk","30","40","50","5","cat:MLB7863->LARGE","MLB4890196380",""
"cmncla47w001gvs1ceougdftc","30","50","80","12","kw:XLARGE","MLB3780942587",""
"cmncla47w001cvs1c693whteu","30","40","50","5","kw:LARGE","MLB3773781847",""
"cmnckcej4013vvs9k6ajsqd7k","15","15","15","0.6","cat:MLB428983->SMALL","MLB3775708977",""
"cmnclaqkc04l0vs1c7kr1y07l","15","15","15","0.6","cat:MLB191714->SMALL","MLB4887842052",""
"cmnclaeew01y4vs1c564q935e","25","25","25","2","cat:MLB194174->MEDIUM","MLB4903042152",""
"cmnclaqkc04kwvs1cwvpan705","25","25","25","2","cat:MLB190976->MEDIUM","MLB4874303914",""
"cmnckcdy7013tvs9kbnbffunt","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB3775512739",""
"cmnckfeke023avs60a80di1uz","30","50","80","12","cat:MLB101763->XLARGE","MLB4887163836",""
"cmnclaqkc04kyvs1ceuzqc0ip","15","15","15","0.6","cat:MLB63846->SMALL","MLB4883249558",""
"cmnckcfsz013zvs9k2wxjgwad","25","25","25","2","cat:MLB22645->MEDIUM","MLB3779665679",""
"cmncla47w001evs1cmo6hjv5e","25","25","25","2","cat:MLB269576->MEDIUM","MLB3774896205",""
"cmnclaqkc04l1vs1cx7pw4r0b","30","40","50","5","cat:MLB7863->LARGE","MLB4888378200",""
"cmnclaqkc04kzvs1crr8a599f","15","15","15","0.6","cat:MLB191714->SMALL","MLB4887781352",""
"cmncla47w001ivs1c9iplkr0h","15","15","15","0.6","cat:MLB270299->SMALL","MLB3781122211",""
"cmnckcgyt0143vs9kbkxaqq8o","30","50","80","12","cat:MLB101763->XLARGE","MLB3783773429",""
"cmnckcf84013xvs9kmw8gatwe","10","10","10","0.3","cat:MLB115598->TINY","MLB3777014447",""
"cmnckfeke023bvs60z4cxxscr","15","15","15","0.6","cat:MLB63846->SMALL","MLB4902584094",""
"cmnclaohi03vavs1cx7u0aj4p","15","15","15","0.6","cat:MLB191714->SMALL","MLB3782049061",""
"cmncla47w001fvs1c1665ohx4","30","50","80","12","kw:XLARGE","MLB3774973101",""
"cmnclaeex01yavs1cwojy2wou","25","25","25","2","cat:MLB191715->MEDIUM","MLB4909149080",""
"cmncla47w001kvs1ci54d44yp","25","25","25","2","cat:MLB191715->MEDIUM","MLB3782238715",""
"cmnclaqkc04l4vs1ckc9kccqd","15","15","15","0.6","cat:MLB191714->SMALL","MLB4913752444",""
"cmnclaeex01y5vs1csulr0x4z","25","25","25","2","cat:MLB191715->MEDIUM","MLB4908679716",""
"cmnck5hba00ghvs9keq794udp","25","25","25","2","cat:MLB191715->MEDIUM","MLB4909199386",""
"cmnclaeex01y9vs1c9256kchx","25","25","25","2","cat:MLB191715->MEDIUM","MLB4909103866",""
"cmncla47w001jvs1cguxfuqvl","25","25","25","2","cat:MLB191715->MEDIUM","MLB3782128239",""
"cmnckfeke023evs60uqgxyhix","30","50","80","12","cat:MLB101763->XLARGE","MLB4913360722",""
"cmnckcipn0149vs9k56h4iazg","15","15","15","0.6","cat:MLB428983->SMALL","MLB3783911005",""
"cmnclaeex01y6vs1cta97jwnj","25","25","25","2","cat:MLB191715->MEDIUM","MLB4908746056",""
"cmnckcjv8014dvs9k7uxg2ui1","15","15","15","0.6","cat:MLB194431->SMALL","MLB3784101969",""
"cmnclaeex01y8vs1crh2ggnel","25","25","25","2","cat:MLB191715->MEDIUM","MLB4908806092",""
"cmnckchjn0145vs9k2ut95pul","30","50","80","12","cat:MLB101763->XLARGE","MLB3783805759",""
"cmnckci4h0147vs9kse59bnno","15","15","15","0.6","cat:MLB194431->SMALL","MLB3783823397",""
"cmnclaeex01y7vs1ce6qval3m","25","25","25","2","cat:MLB191715->MEDIUM","MLB4908752496",""
"cmnckfeke023mvs60cfj65mlp","15","15","15","0.6","cat:MLB428983->SMALL","MLB4927426156",""
"cmnckcgdy0141vs9kx77mf4u1","15","15","15","0.6","cat:MLB428983->SMALL","MLB3783772511",""
"cmnclaqkc04l8vs1c4fhl91li","25","25","25","2","cat:MLB63512->MEDIUM","MLB4921275836",""
"cmnckcjae014bvs9kz0zlte86","15","15","15","0.6","cat:MLB428983->SMALL","MLB3784017759",""
"cmnclaeex01ybvs1cu9j46ekc","30","80","100","18","cat:MLB101765->XXLARGE","MLB4921284544",""
"cmnckfeke023gvs60d1hrqpaf","30","50","80","12","cat:MLB101763->XLARGE","MLB4918244460",""
"cmncla47w001lvs1cz88up9ip","25","25","25","2","cat:MLB191715->MEDIUM","MLB3785286261",""
"cmnckfeke023jvs60mbojf7hq","15","15","15","0.6","cat:MLB428983->SMALL","MLB4918535870",""
"cmnckcl13014hvs9ktdwv7byx","30","50","80","12","cat:MLB101763->XLARGE","MLB3786411065",""
"cmncla47x001mvs1cofoptiez","30","80","100","18","kw:XXLARGE","MLB3786461131",""
"cmnclaqkc04lavs1cem73yluc","15","15","15","0.6","cat:MLB191714->SMALL","MLB4927883400",""
"cmnckclm1014jvs9kuo4xqiz6","30","50","80","12","cat:MLB101763->XLARGE","MLB3786488579",""
"cmnckfeke023dvs606ha0881o","15","15","15","0.6","cat:MLB428983->SMALL","MLB4913259852",""
"cmnckcncv014pvs9kib6ml9va","30","50","80","12","cat:MLB101763->XLARGE","MLB3787795857",""
"cmnclaohi03vbvs1ca4hz6xo2","15","15","15","0.6","cat:MLB191714->SMALL","MLB3785293107",""
"cmnckcms0014nvs9k0iqvs5b1","15","15","15","0.6","cat:MLB194431->SMALL","MLB3787793897",""
"cmnclaqkc04l9vs1cbafgc83w","15","15","15","0.6","cat:MLB191714->SMALL","MLB4927368048",""
"cmnckfeke023kvs6051e3dvre","15","15","15","0.6","cat:MLB194431->SMALL","MLB4927398980",""
"cmnckcpoc014xvs9kb5qodupf","15","15","15","0.6","cat:MLB194800->SMALL","MLB3789566107",""
"cmnclaohi03vcvs1cwk8u12qb","15","15","15","0.6","cat:MLB191714->SMALL","MLB3789636727",""
"cmncla47x001nvs1cc8qn5skv","25","25","25","2","cat:MLB191715->MEDIUM","MLB3787781929",""
"cmnckcrj50153vs9ksqdpdlh6","30","50","80","12","cat:MLB101763->XLARGE","MLB3789894855",""
"cmnckfeke023hvs60tsqoll5u","15","15","15","0.6","cat:MLB428983->SMALL","MLB4918467726",""
"cmnckcm6z014lvs9ku3gj5nwu","15","15","15","0.6","cat:MLB194431->SMALL","MLB3787747325",""
"cmnclaqkc04l7vs1c9bcvd4nn","15","15","15","0.6","cat:MLB194429->SMALL","MLB4921213924",""
"cmnckcoin014tvs9kbyrbh4zl","15","15","15","0.6","cat:MLB428983->SMALL","MLB3788287803",""
"cmnclaqkc04l5vs1co01q8h6c","15","15","15","0.6","cat:MLB194429->SMALL","MLB4921189876",""
"cmnckckg6014fvs9k7unp07fg","15","15","15","0.6","cat:MLB194800->SMALL","MLB3785369603",""
"cmnckfeke023nvs60itjw07y0","15","15","15","0.6","cat:MLB428983->SMALL","MLB4931806658",""
"cmnclaqkc04l6vs1cbcr072nk","15","15","15","0.6","cat:MLB194429->SMALL","MLB4921207036",""
"cmnckcq98014zvs9k5t8jnw3n","15","15","15","0.6","cat:MLB428983->SMALL","MLB3789732043",""
"cmnckfeke0240vs60uoiv5dr7","15","15","15","0.6","cat:MLB194431->SMALL","MLB4936328976",""
"cmnckfeke023ovs600kx0nbbz","30","50","80","12","cat:MLB101763->XLARGE","MLB4932174676",""
"cmnckcp3g014vvs9kbd8ac3zk","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB3789522941",""
"cmnckfeke023ivs605caj0gtg","30","50","80","12","cat:MLB101763->XLARGE","MLB4918514328",""
"cmnckcnxr014rvs9k8ez6xvn5","15","15","15","0.6","cat:MLB428983->SMALL","MLB3787811393",""
"cmnckcqy80151vs9kyqzx6cg5","15","15","15","0.6","cat:MLB194800->SMALL","MLB3789890215",""
"cmnckfeke023rvs60qjw9c4nw","15","15","15","0.6","cat:MLB428983->SMALL","MLB4935897890",""
"cmnclaqkc04ldvs1cnxfdbgfv","25","25","25","2","cat:MLB190976->MEDIUM","MLB4936328658",""
"cmnckfeke023fvs60obfh75oe","15","15","15","0.6","cat:MLB428983->SMALL","MLB4917939960",""
"cmnckfeke023lvs604qn0t0bn","15","15","15","0.6","cat:MLB428983->SMALL","MLB4927418492",""
"cmnclaeex01ycvs1cg2t79dv4","25","25","25","2","cat:MLB191715->MEDIUM","MLB4936516458",""
"cmnckfeke023zvs60ar8i6qte","15","15","15","0.6","cat:MLB194800->SMALL","MLB4936166824",""
"cmnclaqkc04lbvs1cofyx0p73","15","15","15","0.6","kw:SMALL","MLB4935448494",""
"cmnckfeke023yvs60lip6bb25","15","15","15","0.6","cat:MLB428983->SMALL","MLB4936160614",""
"cmnckfeke023qvs609oqv2ivf","30","50","80","12","cat:MLB101763->XLARGE","MLB4935882518",""
"cmnckfeke023svs603kxrnjb5","15","15","15","0.6","cat:MLB194431->SMALL","MLB4935953120",""
"cmnckfeke0241vs60l3dab7yc","15","15","15","0.6","cat:MLB194431->SMALL","MLB4939676764",""
"cmncla47x001ovs1clo4aombl","25","25","25","2","cat:MLB191715->MEDIUM","MLB3790699443",""
"cmnckfeke023tvs60cufco47y","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4935962480",""
"cmnckct9o0159vs9kug4wex7g","15","15","15","0.6","cat:MLB428983->SMALL","MLB3791030915",""
"cmnclaohi03vdvs1csmz075p1","25","25","25","2","cat:MLB63512->MEDIUM","MLB3790560079",""
"cmnckfeke023wvs60isasov1l","15","15","15","0.6","cat:MLB194431->SMALL","MLB4936118312",""
"cmnckfeke023vvs601anf7w5h","15","15","15","0.6","cat:MLB428983->SMALL","MLB4935970484",""
"cmnckcs3z0155vs9kpdaupp4o","15","15","15","0.6","cat:MLB428983->SMALL","MLB3790871825",""
"cmnckfeke023uvs60rv2z2r19","15","15","15","0.6","cat:MLB194800->SMALL","MLB4935967630",""
"cmnckfeke023xvs60wzqhb0ea","15","15","15","0.6","cat:MLB194431->SMALL","MLB4936134874",""
"cmnckfeke023pvs60gip9i0oz","15","15","15","0.6","cat:MLB194800->SMALL","MLB4935512590",""
"cmnckcsou0157vs9kgqdkab00","15","15","15","0.6","cat:MLB194431->SMALL","MLB3790920583",""
"cmnckfeke0242vs605qbp8m1w","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4943547480",""
"cmnckcxbx015nvs9kxabiwkgr","30","50","80","12","cat:MLB101763->XLARGE","MLB3792877521",""
"cmnclaqkc04lfvs1c34b2gwlq","15","15","15","0.6","cat:MLB191714->SMALL","MLB4944043180",""
"cmnckcw60015jvs9kdo2acxtl","30","50","80","12","cat:MLB101763->XLARGE","MLB3792787935",""
"cmnckfekf0244vs6085aemct1","15","15","15","0.6","cat:MLB428983->SMALL","MLB4943593792",""
"cmncla47x001pvs1cv7w3gdmj","15","15","15","0.6","cat:MLB193902->SMALL","MLB3793844215",""
"cmnckcv0a015fvs9kan6nen1n","15","15","15","0.6","cat:MLB428983->SMALL","MLB3792457417",""
"cmnclaqkc04levs1c573942py","15","15","15","0.6","cat:MLB63846->SMALL","MLB4943582186",""
"cmnckcufa015dvs9kr33mjt9d","15","15","15","0.6","cat:MLB194800->SMALL","MLB3792378059",""
"cmnckfekf0247vs60fhbrsxv5","15","15","15","0.6","cat:MLB428983->SMALL","MLB4944038964",""
"cmnckd0tf015zvs9kob5h0rhg","15","15","15","0.6","cat:MLB428983->SMALL","MLB3793828401",""
"cmnckd1zd0163vs9kpvencm2h","15","15","15","0.6","cat:MLB194431->SMALL","MLB3794033099",""
"cmnckfekf0243vs60pbqpgfyx","15","15","15","0.6","cat:MLB428983->SMALL","MLB4943558182",""
"cmnckctug015bvs9kevojboiv","30","50","80","12","cat:MLB101763->XLARGE","MLB3792372971",""
"cmnclaohi03vevs1cfmqqxw89","15","15","15","0.6","cat:MLB191714->SMALL","MLB3792768783",""
"cmnclaohi03vfvs1czzgt1hzs","15","15","15","0.6","cat:MLB191714->SMALL","MLB3793659991",""
"cmnclaohi03vgvs1ch9ywysik","15","15","15","0.6","cat:MLB191714->SMALL","MLB3793673423",""
"cmnckfekf0246vs60idzsd27s","15","15","15","0.6","cat:MLB194800->SMALL","MLB4944009408",""
"cmnckfekf024bvs600fx1uvvx","30","50","80","12","cat:MLB101763->XLARGE","MLB4955977082",""
"cmnckd7be016lvs9k7r24lrpc","15","15","15","0.6","cat:MLB194431->SMALL","MLB3797101353",""
"cmnckfekf024avs60x4p6viz0","15","15","15","0.6","cat:MLB194800->SMALL","MLB4954637016",""
"cmnckfekf0248vs609t3g0y3c","15","15","15","0.6","cat:MLB194431->SMALL","MLB4944617680",""
"cmnckd08e015xvs9klws0716c","10","10","50","0.8","kw:SMALL_LONG","MLB3793464959",""
"cmnckcvl6015hvs9k0jiq3kmq","15","15","15","0.6","cat:MLB194431->SMALL","MLB3792718723",""
"cmnckcznj015vvs9k7h0ucoam","15","15","15","0.6","cat:MLB194431->SMALL","MLB3793418211",""
"cmnckfekf024dvs60bpkng0lc","15","15","15","0.6","cat:MLB194431->SMALL","MLB4957023540",""
"cmnclaeex01yfvs1cfyhwfqlc","25","25","25","2","cat:MLB191715->MEDIUM","MLB4959115066",""
"cmnckcwqy015lvs9kjxy3jaw9","30","50","80","12","cat:MLB101763->XLARGE","MLB3792810613",""
"cmnclaohi03vjvs1c4t3qgbf3","15","15","15","0.6","cat:MLB191714->SMALL","MLB3796665657",""
"cmnckdcso0171vs9kh8xmmtzl","10","10","10","0.3","cat:MLB115598->TINY","MLB3798478553",""
"cmnckfekf024fvs60wph3rczr","15","15","15","0.6","cat:MLB194800->SMALL","MLB4959092410",""
"cmnckd3u80169vs9krjuo1z01","30","50","80","12","cat:MLB101763->XLARGE","MLB3796741959",""
"cmnckd39a0167vs9ka16i39d9","15","15","15","0.6","cat:MLB428983->SMALL","MLB3796719267",""
"cmnclaqkc04livs1c3a1wit92","25","25","25","2","cat:MLB63512->MEDIUM","MLB4959023122",""
"cmnckfekf024evs60zsku0tiq","15","15","15","0.6","cat:MLB428983->SMALL","MLB4959075852",""
"cmnckd6qh016jvs9khw79ma6p","15","15","15","0.6","cat:MLB428983->SMALL","MLB3797033507",""
"cmnckd65k016hvs9kuhmtv7ne","15","15","15","0.6","cat:MLB194800->SMALL","MLB3796922209",""
"cmnckfekf024hvs60oo4pn7bm","30","50","80","12","cat:MLB101763->XLARGE","MLB4959415552",""
"cmnckd4f6016bvs9kxucoug0o","30","50","80","12","cat:MLB101763->XLARGE","MLB3796753591",""
"cmnclaqkc04lhvs1c8xg8m88y","25","25","25","2","cat:MLB63512->MEDIUM","MLB4946939706",""
"cmnckd2oe0165vs9k4nxffuz9","15","15","15","0.6","cat:MLB428983->SMALL","MLB3796403719",""
"cmnclaohi03vhvs1ct8d6xwf6","25","25","25","2","cat:MLB63512->MEDIUM","MLB3793992013",""
"cmnckfekf0245vs60b95lkgxu","15","15","15","0.6","cat:MLB428983->SMALL","MLB4943630552",""
"cmnckfekf024ivs60oop0wg67","30","50","80","12","cat:MLB101763->XLARGE","MLB4959592332",""
"cmnckd4zv016dvs9kqth9874q","15","15","15","0.6","cat:MLB194431->SMALL","MLB3796767275",""
"cmnckfekf024uvs60m5o5uzrl","15","15","15","0.6","cat:MLB428983->SMALL","MLB4965630640",""
"cmnckfekf024nvs60mwvc6ln4","15","15","15","0.6","cat:MLB194431->SMALL","MLB4962481016",""
"cmnclaqkc04lgvs1c5h5w382h","25","25","25","2","cat:MLB63512->MEDIUM","MLB4946903050",""
"cmnclaeex01ygvs1chwcso69j","30","80","100","18","cat:MLB101765->XXLARGE","MLB4959371760",""
"cmnckfekf024gvs60blxtgkfu","30","50","80","12","cat:MLB101763->XLARGE","MLB4959343106",""
"cmnckd5kr016fvs9ko7vf0mll","30","50","80","12","cat:MLB101763->XLARGE","MLB3796797881",""
"cmnckd1ef0161vs9kxdbon90h","15","15","15","0.6","cat:MLB194800->SMALL","MLB3793836697",""
"cmnckfekf024lvs60dhg6grlu","15","15","15","0.6","cat:MLB194800->SMALL","MLB4962141348",""
"cmncla47x001rvs1ckm8aezp0","15","15","15","0.6","cat:MLB431130->SMALL","MLB3797898393",""
"cmnckd7we016nvs9ke6gaxl8m","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB3797871723",""
"cmnckfekf024wvs60ajveyv5u","15","15","15","0.6","cat:MLB194431->SMALL","MLB4965924554",""
"cmnclaqkc04ljvs1cthb9ma11","15","15","15","0.6","cat:MLB194429->SMALL","MLB4962495380",""
"cmnckfekf024vvs60v3knt266","15","15","15","0.6","cat:MLB194800->SMALL","MLB4965631554",""
"cmnckddyc0175vs9kzoq7ni1i","15","15","15","0.6","cat:MLB194431->SMALL","MLB3799594457",""
"cmnckdc7r016zvs9k47oz04ma","15","15","15","0.6","cat:MLB428983->SMALL","MLB3798463515",""
"cmnckfekf024cvs60qvzbfd09","15","15","15","0.6","cat:MLB194800->SMALL","MLB4956970336",""
"cmnckfekf024mvs60h35r18by","15","15","15","0.6","cat:MLB428983->SMALL","MLB4962193958",""
"cmnckd8h9016pvs9kaxztuhfx","15","15","15","0.6","cat:MLB428983->SMALL","MLB3797893249",""
"cmnckdddh0173vs9kdhoew03l","15","15","15","0.6","cat:MLB194800->SMALL","MLB3799543109",""
"cmnckfekf0249vs60fmaw0t4l","15","15","15","0.6","cat:MLB428983->SMALL","MLB4954568972",""
"cmnclaeex01yhvs1cd5yx3bes","10","10","50","0.8","cat:MLB193933->SMALL_LONG","MLB4961838810",""
"cmnclaeex01yevs1c0o1bwklu","25","25","25","2","cat:MLB191715->MEDIUM","MLB4957082662",""
"cmnclaeex01ymvs1c85ramqna","25","25","25","2","cat:MLB278120->MEDIUM","MLB4968097410",""
"cmnckfekf024jvs6099fldibl","15","15","15","0.6","cat:MLB428983->SMALL","MLB4959603754",""
"cmnckfekf024svs600y1g0tyi","30","50","80","12","cat:MLB101763->XLARGE","MLB4965627424",""
"cmnclaeex01yjvs1c285t31vx","25","25","25","2","cat:MLB278120->MEDIUM","MLB4968017734",""
"cmnckfekf024kvs601fed1poh","15","15","15","0.6","cat:MLB428983->SMALL","MLB4961337034",""
"cmnclaeex01ynvs1ca8z6y7s9","15","40","40","2","cat:MLB22701->MEDIUM_FLAT","MLB4968227674",""
"cmncla47x001tvs1czlc9zsya","25","25","25","2","cat:MLB278120->MEDIUM","MLB3801253247",""
"cmnclaohi03vivs1cnpdbji4f","25","25","25","2","cat:MLB63512->MEDIUM","MLB3794915401",""
"cmnckd9n0016tvs9kwejuorvb","30","50","80","12","cat:MLB101763->XLARGE","MLB3798120451",""
"cmnclaeex01yqvs1chcs559wz","10","10","10","0.3","cat:MLB22668->TINY","MLB4968805862",""
"cmnckdg9v017dvs9kjr7wbnzj","15","15","15","0.6","cat:MLB194431->SMALL","MLB3801026355",""
"cmnckfekf024pvs60jnqtb2dx","15","15","15","0.6","cat:MLB428983->SMALL","MLB4965573942",""
"cmnckdgut017fvs9kcmmxhhs4","25","25","25","2","cat:MLB22645->MEDIUM","MLB3802568173",""
"cmnckfekf024ovs60q5z1hf4s","15","15","15","0.6","cat:MLB194800->SMALL","MLB4965067466",""
"cmnckfekf024tvs60jeon6tvy","30","50","80","12","cat:MLB101763->XLARGE","MLB4965627484",""
"cmnclaeex01yovs1cd9yltfp1","25","25","25","2","cat:MLB278120->MEDIUM","MLB4968252516",""
"cmnckdf3z0179vs9k665744rk","30","50","80","12","cat:MLB101763->XLARGE","MLB3800967093",""
"cmncla47x001svs1cooa23bj9","25","25","25","2","cat:MLB278120->MEDIUM","MLB3801248779",""
"cmnclaqkc04lkvs1czqk91mx5","10","10","10","0.3","cat:MLB192566->TINY","MLB4968726460",""
"cmnckfekf024rvs60d07sgumy","15","15","15","0.6","cat:MLB428983->SMALL","MLB4965587822",""
"cmnclaeex01ydvs1cp3naj2bx","25","25","25","2","cat:MLB191715->MEDIUM","MLB4954539984",""
"cmnclaeex01ylvs1chp9ljjq6","25","25","25","2","cat:MLB278120->MEDIUM","MLB4968060110",""
"cmnckfekf024qvs60ccj7tr8y","15","15","15","0.6","cat:MLB194431->SMALL","MLB4965580860",""
"cmnclaeex01ypvs1c77m7z74f","10","10","10","0.3","cat:MLB22668->TINY","MLB4968547714",""
"cmncla47x001vvs1cy2min3a8","25","25","25","2","cat:MLB278120->MEDIUM","MLB3802215593",""
"cmnclaohi03vmvs1cmvhilygj","15","15","15","0.6","cat:MLB191714->SMALL","MLB3804891237",""
"cmncla47x0020vs1cdk1rehmf","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB3802370255",""
"cmnclaohi03vlvs1cntsfow0o","25","25","25","2","cat:MLB190976->MEDIUM","MLB3802446749",""
"cmnclaeex01ykvs1cwhfy9oee","15","15","15","0.6","kw:SMALL","MLB4968045970",""
"cmnckcxwu015pvs9ksfaiixuq","15","15","15","0.6","cat:MLB428983->SMALL","MLB3793372685",""
"cmncla47x001qvs1ceyv3gt7t","15","15","15","0.6","kw:SMALL","MLB3797012861",""
"cmnckdfov017bvs9ks2vkoogv","30","50","80","12","cat:MLB101763->XLARGE","MLB3800972475",""
"cmnckcyhq015rvs9kuhlqyd3c","10","10","10","0.3","cat:MLB115598->TINY","MLB3793404533",""
"cmnckdast016xvs9ka44wponw","15","15","15","0.6","cat:MLB428983->SMALL","MLB3798459791",""
"cmnckd925016rvs9ka34imzsd","30","50","80","12","cat:MLB101763->XLARGE","MLB3798026123",""
"cmnclaeex01yivs1c3u100gkp","25","25","25","2","cat:MLB191715->MEDIUM","MLB4962082632",""
"cmnckcz2n015tvs9k8wq57v3x","15","15","15","0.6","cat:MLB428983->SMALL","MLB3793407079",""
"cmncla47x001yvs1cu1in8glq","15","15","15","0.6","kw:SMALL","MLB3802323343",""
"cmnclaeex01ysvs1cr0meg28w","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB4973428552",""
"cmncla47x0022vs1caqk0ta7n","10","10","10","0.3","cat:MLB63788->TINY","MLB3802384467",""
